model,direction,ID,Question_EN,gt,cot,nocot,LLM_Level_Final,meta_counting_type,meta_domain_v2,meta_scene_consistency,meta_shot_transition_count,meta_content_style
InternVL3_5-8B,gain,57,What is the difference between the highest and lowest temperatures that the red flag in this video clip can withstand?,C,C,B,3,event,instructional-media,edited_with_cuts,4.0,other
InternVL3_5-8B,gain,70,How many kinds of animals appeared in the video?,C,C,B,2,object,instructional-media,edited_with_cuts,5.0,other
InternVL3_5-8B,gain,94,How many hundreds of millions of years separate the birth times of the first and second organisms mentioned in this video clip?,C,C,B,3,event,instructional-media,edited_with_cuts,2.0,other
InternVL3_5-8B,gain,229,How many seconds in total does it take to complete the five sets of steps five and six of adult first aid in the video?,C,C,B,3,event,instructional-media,edited_with_cuts,12.0,recorded_course_or_ppt
InternVL3_5-8B,gain,312,How many different colors of No. 7 jerseys appear in the video?,C,C,A,2,object,real-world,edited_with_cuts,8.0,other
InternVL3_5-8B,gain,368,Which vegetable is cut the most times by the man in black while he is cutting vegetables?,C,C,B,3,action,real-world,edited_with_cuts,2.0,other
InternVL3_5-8B,gain,472,"In the video, how many times does the man in black chop the chicken feet? (One up-and-down motion of the cleaver counts as one time.)",C,C,B,2,action,real-world,edited_with_cuts,9.0,other
InternVL3_5-8B,gain,514,"After placing the sheep's head in the black pot, how many times in total were things added to the pot?",C,C,B,3,action,real-world,edited_with_cuts,5.0,other
InternVL3_5-8B,gain,610,How many times in the video does the pygmy marmoset gnaw on the tree trunk?,C,C,B,2,action,real-world,edited_with_cuts,4.0,other
InternVL3_5-8B,gain,875,How many goals in total did the team in white jerseys score during the entire soccer match?,C,C,B,3,event,real-world,edited_with_cuts,5.0,other
InternVL3_5-8B,gain,973,"According to the video, among the four professionals shown, how many directly show signs of fatigue or are in a state of rest after completing their work?",C,C,B,3,event,real-world,edited_with_cuts,19.0,other
InternVL3_5-8B,gain,1091,How many cats are outdoors in the video?,C,C,B,1,object,real-world,edited_with_cuts,12.0,other
InternVL3_5-8B,gain,1122,How many behavioral meanings does the video explain?,C,C,B,2,event,real-world,edited_with_cuts,8.0,other
InternVL3_5-8B,gain,1141,How many types of natural disasters are shown in the video clip?,C,C,A,2,event,real-world,edited_with_cuts,3.0,other
InternVL3_5-8B,gain,1234,What year was the plane in the video produced?,C,C,B,3,event,instructional-media,edited_with_cuts,3.0,other
InternVL3_5-8B,gain,1294,How many complete dumbbell lifts did the man in the video perform while lying down?,C,C,B,2,action,real-world,edited_with_cuts,7.0,other
InternVL3_5-8B,gain,1304,How many athletes are competing on the track in the video?,C,C,B,1,object,real-world,edited_with_cuts,1.0,other
InternVL3_5-8B,gain,1390,How much did the dining table setup in the video cost?,C,C,A,3,object,instructional-media,edited_with_cuts,5.0,other
InternVL3_5-8B,gain,8,How many pieces of tape are stuck to the ceramic bowl in the video?,D,D,B,1,object,real-world,edited_with_cuts,1.0,recorded_course_or_ppt
InternVL3_5-8B,gain,32,What is the total face value of the banknotes that are clearly visible in the video?,D,D,B,3,object,real-world,continuous_shot,0.0,other
InternVL3_5-8B,gain,51,How many pest control methods are introduced in the video?,D,D,B,2,event,real-world,edited_with_cuts,30.0,other
InternVL3_5-8B,gain,92,How many light-years away from Earth are the first and second planets mentioned in the video combined?,D,D,C,3,object,instructional-media,edited_with_cuts,1.0,other
InternVL3_5-8B,gain,96,What is the approximate percentage of survivors out of the total number of combatants in the war presented in this video?,D,D,B,3,event,instructional-media,edited_with_cuts,8.0,other
InternVL3_5-8B,gain,113,How many steps are mentioned in this video clip for the printmaking process?,D,D,A,2,event,instructional-media,edited_with_cuts,14.0,other
InternVL3_5-8B,gain,119,"How many years passed from the establishment of the first hereditary dynasty mentioned in the video to the founding of the first centralized, unified dynasty?",D,D,C,3,event,instructional-media,continuous_shot,0.0,recorded_course_or_ppt
InternVL3_5-8B,gain,122,How many pairs of similar characters from *Romance of the Three Kingdoms* and *Water Margin* are mentioned in the video?,D,D,C,2,object,instructional-media,edited_with_cuts,10.0,recorded_course_or_ppt
InternVL3_5-8B,gain,123,How many physical books did the professor in the video show the audience?,D,D,C,1,object,instructional-media,edited_with_cuts,1.0,recorded_course_or_ppt
InternVL3_5-8B,gain,139,How many different instruments did the performers in this video play in total?,D,D,C,2,object,real-world,edited_with_cuts,9.0,other
InternVL3_5-8B,gain,142,How many kinds of food did the man in the video order?,D,D,C,2,object,real-world,edited_with_cuts,4.0,other
InternVL3_5-8B,gain,161,How many kinds of animals are shown in the video?,D,D,C,2,object,real-world,edited_with_cuts,5.0,other
InternVL3_5-8B,gain,164,How many pairs of earrings are shown in this video clip?,D,D,B,1,object,real-world,edited_with_cuts,11.0,other
InternVL3_5-8B,gain,174,How much would it cost to order every dish in the rightmost column of the menu at this barbecue restaurant?,D,D,C,3,object,real-world,edited_with_cuts,4.0,other
InternVL3_5-8B,gain,182,How many instances of license plates paying tribute to the manga were mentioned in the video?,D,D,B,2,event,instructional-media,edited_with_cuts,12.0,other
InternVL3_5-8B,gain,189,How many scenes are shown in the video?,D,D,A,2,event,real-world,edited_with_cuts,6.0,other
InternVL3_5-8B,gain,196,How many animals appeared in the handmade craft in the video?,D,D,C,1,object,real-world,continuous_shot,0.0,other
InternVL3_5-8B,gain,223,How many scenes were in the video?,D,D,B,2,event,real-world,edited_with_cuts,6.0,other
InternVL3_5-8B,gain,236,How many hours are there between the departure time and the time of the last event on the itinerary shown in this video clip?,D,D,C,3,event,real-world,edited_with_cuts,4.0,other
InternVL3_5-8B,gain,277,What is the total percentage of people who are mentally sub-healthy and completely mentally healthy in this video clip?,D,D,B,3,event,instructional-media,edited_with_cuts,2.0,recorded_course_or_ppt
InternVL3_5-8B,gain,284,How many times does the COP29 logo appear in the video?,D,D,B,1,object,instructional-media,edited_with_cuts,13.0,other
InternVL3_5-8B,gain,294,How many men appear in the video in total?,D,D,C,2,object,real-world,edited_with_cuts,5.0,other
InternVL3_5-8B,gain,297,How many children learning acrobatics are mainly featured in the video? How many of them are girls?,D,D,C,2,object,real-world,edited_with_cuts,15.0,other
InternVL3_5-8B,gain,304,"In the video, a woman in a black suit and a man in a yellow vest each spoke several times. What is the difference in the number of times they spoke?",D,D,C,3,event,instructional-media,edited_with_cuts,5.0,other
InternVL3_5-8B,gain,330,"In the video, how many times does the man move forward while bouncing the ball with both hands?",D,D,C,2,action,real-world,edited_with_cuts,10.0,other
InternVL3_5-8B,gain,331,How many different physical exercises did the man demonstrate? (Dribbling a basketball counts as only one.),D,D,B,2,event,real-world,edited_with_cuts,36.0,other
InternVL3_5-8B,gain,333,How many times did chicken feet appear in the video?,D,D,C,1,object,real-world,edited_with_cuts,9.0,other
InternVL3_5-8B,gain,342,"During the cooking process, how many times in total were cooking ingredients added to the silver container?",D,D,C,2,action,real-world,edited_with_cuts,10.0,other
InternVL3_5-8B,gain,353,How many times does the man in the white top appear throughout the video? (Each camera cut counts as one appearance; back views are not included.),D,D,B,2,event,real-world,edited_with_cuts,7.0,other
InternVL3_5-8B,gain,364,How many times were the hawthorn berries put into the pot? And how many times were they taken out of the pot?,D,D,B,2,action,real-world,edited_with_cuts,3.0,other
InternVL3_5-8B,gain,369,How many times did the man in the black jacket appear in the video?,D,D,B,2,object,real-world,edited_with_cuts,10.0,other
InternVL3_5-8B,gain,378,"During the pottery-making process, the maker used a wooden tool for shaping and decoration. In total, how many types of operations were performed?",D,D,C,2,event,real-world,edited_with_cuts,18.0,other
InternVL3_5-8B,gain,380,What is the cube of the number of times the man selling tofu cuts the tofu?,D,D,C,3,action,real-world,continuous_shot,0.0,other
InternVL3_5-8B,gain,421,"According to the video, how many types of food with strawberries were shown in total?",D,D,C,2,event,real-world,edited_with_cuts,25.0,other
InternVL3_5-8B,gain,439,How many times in total did the man in the red jacket jog in the video?,D,D,B,2,action,real-world,edited_with_cuts,7.0,other
InternVL3_5-8B,gain,443,How many times in total is a kitchen knife used to chop downwards in the video?,D,D,C,2,action,real-world,edited_with_cuts,5.0,other
InternVL3_5-8B,gain,447,"In the video, what is the difference between the number of lychees on the table that the woman ate and the number she peeled and put into the bowl? (Count it as one if you can see the lychee flesh falling into the bowl.)",D,D,C,3,event,real-world,edited_with_cuts,7.0,other
InternVL3_5-8B,gain,451,What is the result of multiplying the number of types of non-liquid ingredients added to the yellow bowl by the number of types of non-liquid ingredients added to the black pot?,D,D,B,3,object,real-world,edited_with_cuts,7.0,other
InternVL3_5-8B,gain,456,"In total, in how many different outdoor locations does a car with a yellow body appear? (Each camera shot change counts as one appearance).",D,D,C,2,event,real-world,edited_with_cuts,14.0,other
InternVL3_5-8B,gain,468,"In the cliff scene, how many times did the young birds jump from a high place?",D,D,C,2,action,real-world,edited_with_cuts,7.0,other
InternVL3_5-8B,gain,469,"According to the video, how many people are at the dining table?",D,D,C,1,object,real-world,edited_with_cuts,14.0,other
InternVL3_5-8B,gain,510,In how many scenes did the basket appear during the picnic preparation and the picnic itself? (Shot changes do not count.),D,D,C,3,event,real-world,edited_with_cuts,31.0,other
InternVL3_5-8B,gain,530,"In the multiple scenes of monkeys foraging by the sea, how many more scenes are there of monkeys eating crabs than of them not eating crabs? (Each change in camera shot is counted.)",D,D,C,3,event,real-world,edited_with_cuts,2.0,other
InternVL3_5-8B,gain,542,How many times did it cut to the scene of seals resting on the ice?,D,D,C,2,event,real-world,edited_with_cuts,,
InternVL3_5-8B,gain,544,How many lanterns appeared in total (including repetitions)?,D,D,A,1,object,real-world,edited_with_cuts,,
InternVL3_5-8B,gain,547,"On the football field, what is the difference between the number of times the person in the red top fell and the number of times the person in the fluorescent yellow top fell? (Falls shown in the replay footage are also included in the count.)",D,D,C,3,action,real-world,edited_with_cuts,20.0,other
InternVL3_5-8B,gain,555,How many times did a clear picture of a treeshrew licking a pitcher plant appear?,D,D,C,2,event,real-world,edited_with_cuts,7.0,other
InternVL3_5-8B,gain,571,How many different Tibetan activities are shown in the video? (Repeated occurrences are counted as one.),D,D,C,2,event,real-world,edited_with_cuts,15.0,other
InternVL3_5-8B,gain,586,How many different tools does the woman in purple use in the video? (Recurring tools are only counted once.),D,D,B,2,object,real-world,edited_with_cuts,5.0,other
InternVL3_5-8B,gain,592,"In the video, how many different styles of clothing did the woman show in total?",D,D,C,2,object,real-world,edited_with_cuts,24.0,other
InternVL3_5-8B,gain,599,"Of all the people in the video, how many are wearing clothes with the primary colors of art?",D,D,B,2,object,real-world,edited_with_cuts,16.0,other
InternVL3_5-8B,gain,601,What is the combined number of appearances of the drongo and the meerkat in the video clip?,D,D,B,3,object,real-world,edited_with_cuts,5.0,other
InternVL3_5-8B,gain,603,"In the video, how many things in total did the woman in pink add to the bowl?",D,D,A,2,object,real-world,edited_with_cuts,5.0,other
InternVL3_5-8B,gain,636,How many people in total did the winding work in the video? (The same person appearing multiple times still counts as one person.),D,D,C,2,object,real-world,edited_with_cuts,8.0,other
