model,direction,ID,Question_EN,gt,cot,nocot,LLM_Level_Final,meta_counting_type,meta_domain_v2,meta_scene_consistency,meta_shot_transition_count,meta_content_style
InternVL3_5-8B,loss,358,How many types of food are cut with a knife?,C,D,C,2,object,real-world,edited_with_cuts,13.0,other
InternVL3_5-8B,loss,361,How many different locations did the man in the blue jacket pass through in total?,C,D,C,2,event,real-world,edited_with_cuts,15.0,other
InternVL3_5-8B,loss,381,"During the cooking process, excluding water, how many ingredients and seasonings in total were added to the pot?",C,D,C,3,object,real-world,edited_with_cuts,8.0,other
InternVL3_5-8B,loss,395,What is the difference between the maximum and minimum number of chickens in the first and second segments where they appear?,C,D,C,3,object,real-world,edited_with_cuts,4.0,other
InternVL3_5-8B,loss,417,How many different football matches are shown in this video?,B,D,B,2,event,real-world,edited_with_cuts,4.0,other
InternVL3_5-8B,loss,418,How many green wigs appeared in the video? (Reappearances are counted multiple times),C,D,C,1,object,real-world,edited_with_cuts,4.0,other
InternVL3_5-8B,loss,449,How many kinds of non-liquid ingredients were added to the black clay pot in total?,C,D,C,2,object,real-world,edited_with_cuts,6.0,other
InternVL3_5-8B,loss,467,How many young birds appear in the video?,A,D,A,1,object,real-world,edited_with_cuts,4.0,other
InternVL3_5-8B,loss,497,How many times does a shot of a hand holding two ham sausages appear in the video?,C,D,C,2,event,real-world,edited_with_cuts,2.0,other
InternVL3_5-8B,loss,508,How many times does the lady in the blue and pink floral top scoop pieces of meat from the basin with a slotted spoon?,B,D,B,2,action,real-world,continuous_shot,,
InternVL3_5-8B,loss,519,"Among all the goal clips, which scoring method is more frequent: direct shots or free kicks? By how many more times (replays are also counted)?",C,D,C,3,event,real-world,edited_with_cuts,,
InternVL3_5-8B,loss,551,How many times did the action of picking fruit from the tree by hand occur?,C,D,C,2,action,real-world,edited_with_cuts,1.0,other
InternVL3_5-8B,loss,556,How many species of sea creatures were there in total (excluding shellfish)?,C,D,C,3,object,real-world,edited_with_cuts,6.0,other
InternVL3_5-8B,loss,600,"From indoors to the lakeside, in how many different locations does the woman wearing red earrings appear?",B,D,B,2,event,real-world,edited_with_cuts,10.0,other
InternVL3_5-8B,loss,606,"Excluding close-up shots of other fish, how many times in total does the school of fish appear in the video?",C,D,C,2,event,real-world,edited_with_cuts,3.0,other
InternVL3_5-8B,loss,622,How many scenes feature cows? Shot changes are counted.,B,D,B,1,event,real-world,edited_with_cuts,4.0,other
InternVL3_5-8B,loss,694,How many leaves were picked off the Chinese cabbage in the hands of the old lady wearing a red embroidered coat?,B,D,B,1,action,real-world,continuous_shot,0.0,other
InternVL3_5-8B,loss,704,What ingredients did the lady in the purple ethnic costume add to the golden bowl while making food?,C,D,C,2,object,real-world,edited_with_cuts,14.0,other
InternVL3_5-8B,loss,778,How many times did the elderly lady in the pink top scrape the fat off the pork skin with a spoon while processing it?,B,D,B,2,action,real-world,continuous_shot,0.0,other
InternVL3_5-8B,loss,781,How many more players are wearing green vests than yellow tops? (Repeated appearances are counted.),C,D,C,3,object,real-world,edited_with_cuts,2.0,other
InternVL3_5-8B,loss,800,What is the difference in the number of people between the most and least crowded scenes during the assembly of the blue machine?,C,D,C,3,object,real-world,edited_with_cuts,3.0,other
InternVL3_5-8B,loss,839,"Red, yellow, and light blue jerseys all appear. Which color jersey appears most frequently in the video?",A,D,A,3,object,real-world,edited_with_cuts,27.0,other
InternVL3_5-8B,loss,895,How many times in total were seasonings and ingredients added to the pan in the video?,C,D,C,3,event,real-world,edited_with_cuts,2.0,other
InternVL3_5-8B,loss,926,How many items in total were packed into this last orange bag?,C,D,C,3,object,real-world,edited_with_cuts,8.0,other
InternVL3_5-8B,loss,927,"In the video, how many actions did the person in the pink plaid top perform before holding the banknote?",C,D,C,3,action,real-world,continuous_shot,1.0,other
InternVL3_5-8B,loss,950,What is the difference between the number of men who appear indoors in the video and the number of umbrellas held by women?,C,D,C,3,object,instructional-media,edited_with_cuts,3.0,other
InternVL3_5-8B,loss,983,How many times in total did the courtyard appear in the video?,C,D,C,1,event,real-world,edited_with_cuts,12.0,other
InternVL3_5-8B,loss,984,How many veterans in the video explicitly stated in their interviews that they are unwilling to recall the past?,C,D,C,2,event,real-world,edited_with_cuts,21.0,other
InternVL3_5-8B,loss,985,"Based on the video content, how many times in total do flocks of birds appear completely in the scenes with the aircraft carrier? (Instances where the flock is obscured by the aircraft carrier or only parts of the birds are visible do not count.)",C,D,C,2,event,real-world,edited_with_cuts,1.0,other
InternVL3_5-8B,loss,997,"The video shows a woman and a man appearing in different scenes. In their respective scenes, how many shots are there of a character looking at the scenery outside the window?",C,D,C,3,event,real-world,edited_with_cuts,4.0,other
InternVL3_5-8B,loss,1011,How many times do cycling scenes appear in the video?,C,D,C,2,event,real-world,edited_with_cuts,22.0,other
InternVL3_5-8B,loss,1019,"Based on the video, how many different people appeared on screen after the scene switched to the interrogation room?",B,D,B,2,object,real-world,edited_with_cuts,2.0,other
InternVL3_5-8B,loss,1021,How many modes of transportation are shown in the video?,B,D,B,2,event,real-world,edited_with_cuts,9.0,other
InternVL3_5-8B,loss,1026,How many times did Pinyin and Chinese characters appear at the same time in the video?,B,D,B,2,event,real-world,edited_with_cuts,8.0,other
InternVL3_5-8B,loss,1094,How many chemical terms are in the video?,C,D,C,2,object,instructional-media,edited_with_cuts,17.0,recorded_course_or_ppt
InternVL3_5-8B,loss,1097,How many films and TV shows does this movie pay tribute to in the video introduction?,B,D,B,2,event,real-world,edited_with_cuts,21.0,other
InternVL3_5-8B,loss,1116,How many ingredients in total make up this man's breakfast and lunch in the video clip?,A,D,A,3,object,instructional-media,edited_with_cuts,8.0,other
InternVL3_5-8B,loss,1128,How many bowls is the woman in the video balancing on her head?,C,D,C,1,object,real-world,continuous_shot,0.0,other
InternVL3_5-8B,loss,1148,How many types of boards were used in the video?,A,D,A,2,object,instructional-media,edited_with_cuts,40.0,other
InternVL3_5-8B,loss,1158,How many times in total was the paper shown in the video folded?,C,D,C,2,action,real-world,edited_with_cuts,0.0,other
InternVL3_5-8B,loss,1170,How many different scenes of Biden's speeches are shown in the video?,C,D,C,2,event,real-world,edited_with_cuts,19.0,other
InternVL3_5-8B,loss,1173,"On the runway introduced in the video, how many fewer lights are on one side of the runway compared to the number of runway centerline lights?",B,D,B,3,object,instructional-media,edited_with_cuts,7.0,other
InternVL3_5-8B,loss,1188,"How many times do scenes of the men's synchronized 10-meter platform diving and the women's synchronized 3-meter springboard diving appear in the video, respectively?",B,D,B,2,event,real-world,edited_with_cuts,15.0,other
InternVL3_5-8B,loss,1231,How many heads are in the video?,C,D,C,3,object,instructional-media,continuous_shot,0.0,other
InternVL3_5-8B,loss,1233,How many items were taken out of the cabinet in the video in total? How many of them were pens?,C,D,C,2,object,real-world,continuous_shot,0.0,other
InternVL3_5-8B,loss,1245,How many times did the people in the video clink glasses in total?,C,D,C,2,action,real-world,continuous_shot,0.0,other
InternVL3_5-8B,loss,1273,How many staff members in red are on the aircraft carrier in the video?,C,D,C,2,object,instructional-media,edited_with_cuts,1.0,other
InternVL3_5-8B,loss,1312,How many balls are on the ground in the video?,C,D,C,1,object,real-world,edited_with_cuts,8.0,other
InternVL3_5-8B,loss,1316,"How many times is the word ""X-Knob"" mentioned in the video?",B,D,B,1,event,instructional-media,edited_with_cuts,1.0,other
InternVL3_5-8B,loss,1367,How many photos were taken in total in the video?,C,D,C,1,event,instructional-media,edited_with_cuts,15.0,other
InternVL3_5-8B,loss,1369,How many blue tricycles appeared in the video in total?,C,D,C,1,object,real-world,edited_with_cuts,1.0,other
InternVL3_5-8B,loss,1387,How many different climatic landscapes appear in the video?,C,D,C,2,object,instructional-media,edited_with_cuts,19.0,other
InternVL3_5-8B,loss,1409,"How many cups were picked up in total in the video? Of those, how many are not transparent?",B,D,B,2,action,real-world,edited_with_cuts,3.0,other
InternVL3_5-8B,loss,1413,How many photos of women were shown in the video in total?,C,D,C,1,object,instructional-media,edited_with_cuts,24.0,other
InternVL3_5-8B,loss,1497,"How many different shapes of cups are in the video? How many cups have the same shape? (If there are duplicates, they are not counted.)",B,D,B,3,object,real-world,edited_with_cuts,26.0,other
InternVL3_5-8B,loss,1507,How many women are shown preparing food indoors in the video?,B,D,B,2,object,real-world,edited_with_cuts,7.0,other
InternVL3_5-8B,loss,1508,How many different animals appear in this video? (Repeated appearances are counted only once.),B,D,B,2,object,real-world,edited_with_cuts,4.0,other
InternVL3_5-8B,loss,1533,How many different colored tops did the female blogger who filmed this video wear in total during the vlog intro?,C,D,C,2,object,real-world,edited_with_cuts,25.0,other
LLaVA-NeXT-7B,loss,464,How many times were powdered and liquid seasonings used in the video during the cooking process?,A,D,A,3,event,real-world,edited_with_cuts,10.0,other
LLaVA-NeXT-7B,loss,512,"In the video, how many times is a crab cut in half with a cleaver?",A,D,A,2,action,real-world,edited_with_cuts,4.0,other
LLaVA-NeXT-7B,loss,659,Which of the following characters appears most frequently in the video?,A,D,A,3,object,real-world,edited_with_cuts,13.0,other
LLaVA-NeXT-7B,loss,744,How many times does the polar bear cub in the video slide down? Only slides exceeding half a body length should be counted.,A,D,A,3,action,real-world,edited_with_cuts,2.0,other
LLaVA-NeXT-7B,loss,822,How many types of non-liquid ingredients did the lady put into the purple bowl?,A,D,A,2,object,real-world,edited_with_cuts,0.0,other
LLaVA-NeXT-7B,loss,1047,"Disregarding repeated appearances, how many children are in the video?",A,D,A,2,object,real-world,edited_with_cuts,3.0,other
LLaVA-NeXT-7B,loss,1095,How many countries and regions are mentioned in the video?,A,D,A,2,event,instructional-media,edited_with_cuts,13.0,other
LLaVA-NeXT-7B,loss,1150,How much did the food in this video clip cost in total?,A,D,A,3,event,real-world,edited_with_cuts,16.0,other
LLaVA-NeXT-7B,loss,1167,How many actions did the middle-aged person in the video list? Which one appeared most frequently?,A,D,A,3,event,instructional-media,edited_with_cuts,7.0,other
LLaVA-NeXT-7B,loss,1317,"According to the video, how many more grams of meat can a British soldier eat per day than a British civilian?",A,D,A,3,event,instructional-media,edited_with_cuts,5.0,other
LLaVA-NeXT-7B,loss,1398,How many times was the page turned in the video?,A,D,A,1,action,instructional-media,continuous_shot,10.0,recorded_course_or_ppt
LLaVA-NeXT-7B,loss,1412,How many beacon towers appeared in the video?,A,D,A,1,object,instructional-media,edited_with_cuts,2.0,other
LLaVA-NeXT-7B,loss,1465,I saw the author's fixed deposit certificate in the video. How much money can be retrieved when the deposit matures?,A,D,A,3,object,real-world,edited_with_cuts,1.0,other
LLaVA-NeXT-7B,loss,1515,How many types of ingredients were added to the pan in sequence in this video?,A,D,A,2,object,real-world,edited_with_cuts,9.0,other
LLaVA-NeXT-7B,loss,20,How many days apart were the two air crashes mentioned in the video?,A,C,A,3,event,instructional-media,edited_with_cuts,5.0,recorded_course_or_ppt
